Month,HBT,Specialty,Within18Weeks,Within18WeeksQF,Over18Weeks,Over18WeeksQF,Unknown,UnknownQF,Performance,PerformanceQF,Completeness,CompletenessQF
201607,S08000017,All Specialties,2034,,255,,59,,88.8597640891219,,97.4872231686542,
201608,S08000017,All Specialties,2284,,268,,70,,89.4984326018809,,97.3302822273074,
201609,S08000017,All Specialties,2429,,290,,69,,89.3343140860611,,97.5251076040172,
201610,S08000017,All Specialties,2199,,218,,84,,90.9805544062888,,96.641343462615,
201611,S08000017,All Specialties,2276,,252,,81,,90.0316455696203,,96.8953622077424,
201612,S08000017,All Specialties,1935,,228,,74,,89.4590846047157,,96.6919982118909,
201701,S08000017,All Specialties,2122,,254,,84,,89.3097643097643,,96.5853658536585,
201702,S08000017,All Specialties,2091,,222,,73,,90.402075226978,,96.940486169321,
201703,S08000017,All Specialties,2340,,275,,83,,89.4837476099426,,96.9236471460341,
201704,S08000017,All Specialties,1868,,250,,80,,88.1964117091596,,96.3603275705186,
201705,S08000017,All Specialties,2221,,244,,83,,90.1014198782961,,96.7425431711146,
201706,S08000017,All Specialties,2148,,231,,76,,90.2900378310214,,96.9042769857434,
201707,S08000017,All Specialties,1952,,219,,73,,89.912482726854,,96.74688057041,
201708,S08000017,All Specialties,2167,,205,,64,,91.3575042158516,,97.3727422003284,
201709,S08000017,All Specialties,2024,,249,,47,,89.0453145622525,,97.9741379310345,
201710,S08000017,All Specialties,1877,,221,,60,,89.4661582459485,,97.2196478220575,
201711,S08000017,All Specialties,2142,,294,,53,,87.9310344827586,,97.8706307754118,
201712,S08000017,All Specialties,1583,,248,,41,,86.4554888039323,,97.8098290598291,
201801,S08000017,All Specialties,1887,,279,,68,,87.1191135734072,,96.9561324977619,
201802,S08000017,All Specialties,1879,,302,,54,,86.1531407611187,,97.5838926174497,
201803,S08000017,All Specialties,2065,,392,,78,,84.045584045584,,96.9230769230769,
201804,S08000017,All Specialties,1979,,358,,63,,84.681215233205,,97.375,
201805,S08000017,All Specialties,2257,,273,,66,,89.2094861660079,,97.4576271186441,
201806,S08000017,All Specialties,2119,,209,,78,,91.0223367697594,,96.7581047381546,
201807,S08000017,All Specialties,1927,,239,,59,,88.9658356417359,,97.3483146067416,
201808,S08000017,All Specialties,2205,,218,,69,,91.0028889806026,,97.23113964687,
201809,S08000017,All Specialties,1965,,206,,50,,90.5112851220636,,97.7487618190004,
201810,S08000017,All Specialties,2280,,247,,68,,90.2255639097744,,97.3795761078998,
201811,S08000017,All Specialties,2347,,277,,88,,89.4435975609756,,96.7551622418879,
201812,S08000017,All Specialties,1699,,191,,49,,89.8941798941799,,97.4729241877256,
201901,S08000017,All Specialties,2105,,237,,64,,89.8804440649018,,97.3399833748961,
201902,S08000017,All Specialties,1859,,319,,59,,85.3535353535353,,97.362539114886,
201903,S08000017,All Specialties,1989,,284,,73,,87.5054993400792,,96.8883205456095,
201904,S08000017,All Specialties,1964,,244,,91,,88.9492753623188,,96.0417572857764,
201905,S08000017,All Specialties,2121,,289,,78,,88.0082987551867,,96.8649517684888,
201906,S08000017,All Specialties,1924,,247,,60,,88.622754491018,,97.310623038996,
201907,S08000017,All Specialties,1980,,259,,55,,88.4323358642251,,97.6024411508282,
201908,S08000017,All Specialties,1805,,325,,63,,84.7417840375587,,97.1272229822161,
201909,S08000017,All Specialties,1974,,344,,79,,85.1596203623814,,96.7042136003338,
201910,S08000017,All Specialties,2123,,359,,64,,85.535858178888,,97.4862529457973,
201911,S08000017,All Specialties,1946,,399,,66,,82.9850746268657,,97.2625466611365,
201912,S08000017,All Specialties,1684,,319,,50,,84.0738891662506,,97.5645396980029,
202001,S08000017,All Specialties,2041,,437,,62,,82.364810330912,,97.5590551181102,
202002,S08000017,All Specialties,1842,,380,,59,,82.8982898289829,,97.4134151687856,
202003,S08000017,All Specialties,1453,,237,,55,,85.9763313609467,,96.8481375358166,
202004,S08000017,All Specialties,348,,39,,28,,89.922480620155,,93.2530120481928,
202005,S08000017,All Specialties,540,,58,,25,,90.3010033444816,,95.9871589085072,
202006,S08000017,All Specialties,719,,101,,29,,87.6829268292683,,96.5842167255595,
202007,S08000017,All Specialties,713,,357,,61,,66.6355140186916,,94.606542882405,
202008,S08000017,All Specialties,814,,467,,59,,63.544106167057,,95.5970149253731,
202009,S08000017,All Specialties,1009,,674,,72,,59.9524658348188,,95.8974358974359,
202010,S08000017,All Specialties,1181,,524,,80,,69.266862170088,,95.5182072829132,
202011,S08000017,All Specialties,1265,,477,,93,,72.6176808266361,,94.9318801089918,
202012,S08000017,All Specialties,1271,,401,,74,,76.0167464114833,,95.7617411225659,
202101,S08000017,All Specialties,821,,108,,33,,88.3745963401507,,96.5696465696466,
202102,S08000017,All Specialties,893,,176,,47,,83.5360149672591,,95.7885304659498,
202103,S08000017,All Specialties,1346,,495,,45,,73.1124388919066,,97.6139978791092,
202104,S08000017,All Specialties,1272,,501,,54,,71.7428087986464,,97.0443349753695,
202105,S08000017,All Specialties,1336,,555,,79,,70.6504494976203,,95.989847715736,
202106,S08000017,All Specialties,1455,,557,,78,,72.3161033797217,,96.2679425837321,
202107,S08000017,All Specialties,1389,,416,,62,,76.9529085872576,,96.6791644349223,
202108,S08000017,All Specialties,1322,,471,,60,,73.7311767986615,,96.7620075553157,
202109,S08000017,All Specialties,1599,,489,,65,,76.5804597701149,,96.9809568044589,
201101,S08000019,All Specialties,3677,,802,,1078,,82.0942174592543,,80.6010437286306,
201102,S08000019,All Specialties,3793,,755,,1136,,83.3992963940193,,80.0140745953554,
201103,S08000019,All Specialties,4241,,727,,1275,,85.366344605475,,79.5771263815473,
201104,S08000019,All Specialties,3205,,519,,912,,86.0633727175081,,80.327868852459,
201105,S08000019,All Specialties,4105,,531,,1107,,88.5461604831752,,80.724360090545,
201106,S08000019,All Specialties,4526,,604,,1072,,88.2261208576998,,82.7152531441471,
201107,S08000019,All Specialties,3319,,431,,887,,88.5066666666667,,80.8712529652793,
201108,S08000019,All Specialties,3819,,344,,528,,91.7367283209224,,88.7444041782136,
201109,S08000019,All Specialties,4362,,461,,747,,90.4416338378603,,86.588868940754,
201110,S08000019,All Specialties,3985,,365,,638,,91.6091954022989,,87.2093023255814,
201111,S08000019,All Specialties,4246,,394,,668,,91.5086206896552,,87.4152223059533,
201112,S08000019,All Specialties,4097,,333,,433,,92.4830699774266,,91.0960312564261,
201201,S08000019,All Specialties,4150,,449,,420,,90.2370080452272,,91.6317991631799,
201202,S08000019,All Specialties,4736,,473,,222,,90.9195622960261,,95.9123549990794,
201203,S08000019,All Specialties,5989,,645,,97,,90.277359059391,,98.5589065517754,
201204,S08000019,All Specialties,4656,,491,,46,,90.4604624052846,,99.1141921817832,
201205,S08000019,All Specialties,6131,,616,,0,,90.8700163035423,,100,
201206,S08000019,All Specialties,5043,,663,,0,,88.3806519453207,,100,
201207,S08000019,All Specialties,4767,,827,,0,,85.2163031819807,,100,
201208,S08000019,All Specialties,5424,,804,,0,,87.0905587668593,,100,
201209,S08000019,All Specialties,4600,,933,,0,,83.1375384059281,,100,
201210,S08000019,All Specialties,5313,,1032,,0,,83.7352245862884,,100,
201211,S08000019,All Specialties,5194,,1147,,0,,81.9113704463018,,100,
201212,S08000019,All Specialties,4380,,881,,0,,83.25413419502,,100,
201301,S08000019,All Specialties,4459,,1090,,2,,80.3568210488376,,99.9639704557737,
201302,S08000019,All Specialties,4427,,950,,1,,82.3321554770318,,99.9814057270361,
201303,S08000019,All Specialties,4384,,1039,,0,,80.8408629909644,,100,
201304,S08000019,All Specialties,4389,,1185,,0,,78.740581270183,,100,
201305,S08000019,All Specialties,4845,,1009,,1,,82.7639221045439,,99.9829205807003,
201306,S08000019,All Specialties,4751,,852,,0,,84.7938604319115,,100,
201307,S08000019,All Specialties,4419,,819,,0,,84.3642611683849,,100,
201308,S08000019,All Specialties,4915,,1109,,0,,81.5903054448871,,100,
201309,S08000019,All Specialties,4366,,1022,,0,,81.0319227913883,,100,
201310,S08000019,All Specialties,4439,,1219,,0,,78.4552845528455,,100,
201311,S08000019,All Specialties,4810,,1194,,0,,80.1132578281146,,100,
201312,S08000019,All Specialties,4237,,995,,0,,80.9824159021407,,100,
201401,S08000019,All Specialties,5407,,1165,,0,,82.273280584297,,100,
201402,S08000019,All Specialties,4369,,1165,,0,,78.9483194795808,,100,
201403,S08000019,All Specialties,4910,,1168,,0,,80.7831523527476,,100,
201404,S08000019,All Specialties,4809,,1077,,0,,81.7023445463812,,100,
201405,S08000019,All Specialties,5461,,973,,0,,84.8772147963942,,100,
201406,S08000019,All Specialties,5361,,794,,0,,87.0999187652315,,100,
201407,S08000019,All Specialties,5049,,696,,0,,87.8851174934726,,100,
201408,S08000019,All Specialties,5196,,773,,0,,87.0497570782376,,100,
201409,S08000019,All Specialties,5470,,776,,0,,87.5760486711495,,100,
201410,S08000019,All Specialties,5086,,725,,0,,87.5236620203063,,100,
201411,S08000019,All Specialties,5064,,766,,0,,86.861063464837,,100,
201412,S08000019,All Specialties,4911,,565,,0,,89.682249817385,,100,
201501,S08000019,All Specialties,5170,,697,,0,,88.1199931822056,,100,
201502,S08000019,All Specialties,5327,,610,,0,,89.725450564258,,100,
201503,S08000019,All Specialties,5587,,636,,0,,89.779848947453,,100,
201504,S08000019,All Specialties,5404,,476,,0,,91.9047619047619,,100,
201505,S08000019,All Specialties,5524,,372,,0,,93.6906377204885,,100,
201506,S08000019,All Specialties,5981,,389,,0,,93.8932496075353,,100,
201507,S08000019,All Specialties,5511,,399,,0,,93.248730964467,,100,
201508,S08000019,All Specialties,6015,,412,,0,,93.5895441107826,,100,
201509,S08000019,All Specialties,6642,,473,,0,,93.3520730850316,,100,
201510,S08000019,All Specialties,6058,,442,,0,,93.2,,100,
201511,S08000019,All Specialties,5854,,572,,0,,91.098661686897,,100,
201512,S08000019,All Specialties,5454,,628,,0,,89.674449194344,,100,
201601,S08000019,All Specialties,4983,,684,,0,,87.9301217575437,,100,
201602,S08000019,All Specialties,5060,,901,,0,,84.8850863949002,,100,
201603,S08000019,All Specialties,5813,,995,,0,,85.3848413631022,,100,
201604,S08000019,All Specialties,4962,,709,,0,,87.4977958032093,,100,
201605,S08000019,All Specialties,5591,,732,,0,,88.4232168274553,,100,
201606,S08000019,All Specialties,5312,,874,,0,,85.8713223407695,,100,
201607,S08000019,All Specialties,4268,,1007,,0,,80.9099526066351,,100,
201608,S08000019,All Specialties,5542,,1164,,0,,82.6424097822845,,100,
201609,S08000019,All Specialties,5181,,1218,,0,,80.9657759024848,,100,
201610,S08000019,All Specialties,4876,,1137,,0,,81.0909695659405,,100,
201611,S08000019,All Specialties,5416,,1295,,0,,80.7033229026971,,100,
201612,S08000019,All Specialties,4507,,1148,,0,,79.6993810786914,,100,
201701,S08000019,All Specialties,4997,,1258,,0,,79.8880895283773,,100,
201702,S08000019,All Specialties,4857,,1186,,0,,80.3739864305808,,100,
201703,S08000019,All Specialties,6047,,1572,,0,,79.367371046069,,100,
201704,S08000019,All Specialties,4646,,790,,0,,85.467255334805,,100,
201705,S08000019,All Specialties,6384,,954,,0,,86.9991823385119,,100,
201706,S08000019,All Specialties,5935,,931,,0,,86.4404311098165,,100,
201707,S08000019,All Specialties,5044,,768,,0,,86.7859600825877,,100,
201708,S08000019,All Specialties,5857,,1054,,0,,84.7489509477644,,100,
201709,S08000019,All Specialties,5413,,1002,,0,,84.3803585346843,,100,
201710,S08000019,All Specialties,5533,,1141,,0,,82.903805813605,,100,
201711,S08000019,All Specialties,5733,,1246,,0,,82.1464393179539,,100,
201712,S08000019,All Specialties,4686,,822,,0,,85.0762527233116,,100,
201801,S08000019,All Specialties,5509,,1101,,0,,83.3434190620272,,100,
201802,S08000019,All Specialties,4745,,994,,0,,82.6799093918801,,100,
201803,S08000019,All Specialties,5370,,1072,,0,,83.3592052157715,,100,
201804,S08000019,All Specialties,5138,,1014,,0,,83.51755526658,,100,
201805,S08000019,All Specialties,6060,,1062,,0,,85.0884582982308,,100,
201806,S08000019,All Specialties,5409,,946,,0,,85.1140833988985,,100,
201807,S08000019,All Specialties,4756,,749,,0,,86.394187102634,,100,
201808,S08000019,All Specialties,5811,,1011,,0,,85.1802990325418,,100,
201809,S08000019,All Specialties,4959,,1063,,0,,82.3480571238791,,100,
201810,S08000019,All Specialties,5716,,1364,,0,,80.7344632768362,,100,
201811,S08000019,All Specialties,5806,,1280,,0,,81.9362122495061,,100,
201812,S08000019,All Specialties,5017,,1060,,0,,82.5571828204706,,100,
201901,S08000019,All Specialties,6040,,1382,,0,,81.379682026408,,100,
201902,S08000019,All Specialties,5792,,1128,,0,,83.6994219653179,,100,
201903,S08000019,All Specialties,5843,,1125,,0,,83.8547646383467,,100,
201904,S08000019,All Specialties,4934,,975,,0,,83.4997461499408,,100,
201905,S08000019,All Specialties,3810,,1035,,0,,78.6377708978328,,100,
201906,S08000019,All Specialties,3779,,973,,0,,79.5244107744108,,100,
201907,S08000019,All Specialties,3851,,1005,,0,,79.3039538714992,,100,
201908,S08000019,All Specialties,3741,,1125,,0,,76.8803945745993,,100,
201909,S08000019,All Specialties,3900,,1225,,0,,76.0975609756098,,100,
201910,S08000019,All Specialties,3973,,1132,,0,,77.8256611165524,,100,
201911,S08000019,All Specialties,3968,,1312,,0,,75.1515151515151,,100,
201912,S08000019,All Specialties,3867,,1274,,0,,75.2188290215911,,100,
202001,S08000019,All Specialties,4152,,1390,,0,,74.9188018765789,,100,
202002,S08000019,All Specialties,3822,,1434,,0,,72.7168949771689,,100,
202003,S08000019,All Specialties,3267,,1150,,0,,73.9642291147838,,100,
202004,S08000019,All Specialties,1140,,326,,0,,77.762619372442,,100,
202005,S08000019,All Specialties,1223,,411,,0,,74.8470012239902,,100,
202006,S08000019,All Specialties,1783,,814,,0,,68.6561417019638,,100,
202007,S08000019,All Specialties,1868,,925,,0,,66.8814894378804,,100,
202008,S08000019,All Specialties,1862,,1152,,0,,61.7783676177837,,100,
202009,S08000019,All Specialties,2457,,1556,,0,,61.2260154497882,,100,
202010,S08000019,All Specialties,2509,,1200,,0,,67.646265839849,,100,
202011,S08000019,All Specialties,3019,,1245,,0,,70.8020637898687,,100,
202012,S08000019,All Specialties,2771,,970,,0,,74.0711039828923,,100,
202101,S08000019,All Specialties,2532,,831,,0,,75.2899197145406,,100,
202102,S08000019,All Specialties,2142,,879,,0,,70.9036742800397,,100,
202103,S08000019,All Specialties,3224,,1499,,0,,68.2616980732585,,100,
202104,S08000019,All Specialties,2618,,1313,,0,,66.5988298142966,,100,
202105,S08000019,All Specialties,3233,,1321,,0,,70.9925340360123,,100,
202106,S08000019,All Specialties,3312,,1389,,0,,70.4530950861519,,100,
202107,S08000019,All Specialties,3065,,1154,,0,,72.6475468120408,,100,
202108,S08000019,All Specialties,3413,,1371,,0,,71.3419732441472,,100,
202109,S08000019,All Specialties,3259,,1503,,0,,68.4376312473751,,100,
201101,S08000020,All Specialties,5086,,764,,2017,,86.9401709401709,,74.3612558789882,
201102,S08000020,All Specialties,2824,,1100,,1916,,71.967380224261,,67.1917808219178,
201103,S08000020,All Specialties,4368,,652,,1992,,87.0119521912351,,71.5915573302909,
201104,S08000020,All Specialties,4226,,784,,1923,,84.3512974051896,,72.263089571614,
201105,S08000020,All Specialties,5238,,831,,2098,,86.3074641621354,,74.3112526019346,
201106,S08000020,All Specialties,5691,,818,,2038,,87.4327853740974,,76.1553761553762,
201107,S08000020,All Specialties,4730,,700,,1316,,87.1086556169429,,80.49214349244,
201108,S08000020,All Specialties,5415,,809,,1102,,87.0019280205656,,84.9576849576849,
201109,S08000020,All Specialties,5602,,878,,902,,86.4506172839506,,87.7810891357356,
201110,S08000020,All Specialties,6152,,821,,942,,88.2260146278503,,88.0985470625395,
201111,S08000020,All Specialties,6996,,775,,614,,90.0270235490928,,92.6774001192606,
201112,S08000020,All Specialties,6076,,649,,463,,90.3494423791822,,93.5587089593767,
201201,S08000020,All Specialties,6170,,656,,394,,90.3896864928216,,94.5429362880886,
201202,S08000020,All Specialties,6400,,586,,397,,91.6117950186086,,94.6227820669105,
201203,S08000020,All Specialties,7439,,712,,496,,91.2648754754018,,94.2639065571875,
201204,S08000020,All Specialties,6361,,585,,294,,91.577886553412,,95.939226519337,
201205,S08000020,All Specialties,7630,,634,,329,,92.3281703775411,,96.1713022227394,
201206,S08000020,All Specialties,6716,,612,,222,,91.6484716157205,,97.0596026490066,
201207,S08000020,All Specialties,5949,,588,,214,,91.0050481872419,,96.8300992445564,
201208,S08000020,All Specialties,7200,,685,,226,,91.3126188966392,,97.2136604611022,
201209,S08000020,All Specialties,5837,,644,,239,,90.0632618423083,,96.4434523809524,
201210,S08000020,All Specialties,6901,,819,,134,,89.3911917098446,,98.2938629997454,
201211,S08000020,All Specialties,7381,,766,,240,,90.5977660488523,,97.1384285203291,
201212,S08000020,All Specialties,5535,,577,,131,,90.559554973822,,97.9016498478296,
201301,S08000020,All Specialties,6334,,743,,172,,89.5012010739014,,97.6272589322665,
201302,S08000020,All Specialties,5779,,685,,146,,89.4028465346535,,97.7912254160363,
201303,S08000020,All Specialties,6270,,690,,116,,90.0862068965517,,98.3606557377049,
201304,S08000020,All Specialties,6135,,760,,111,,88.977519941987,,98.4156437339423,
201305,S08000020,All Specialties,6865,,766,,91,,89.9619971170227,,98.8215488215488,
201306,S08000020,All Specialties,6394,,654,,100,,90.7207718501703,,98.6010072747622,
201307,S08000020,All Specialties,6374,,700,,112,,90.1046084252191,,98.4414138602839,
201308,S08000020,All Specialties,6734,,659,,97,,91.0861625862302,,98.7049399198932,
201309,S08000020,All Specialties,6341,,679,,77,,90.3276353276353,,98.9150345216289,
201310,S08000020,All Specialties,6906,,744,,64,,90.2745098039216,,99.170339642209,
201311,S08000020,All Specialties,7000,,892,,72,,88.6974151039027,,99.0959316926168,
201312,S08000020,All Specialties,5995,,688,,73,,89.7052222055963,,98.919478981646,
201401,S08000020,All Specialties,6659,,874,,63,,88.3977167131289,,99.1706161137441,
201402,S08000020,All Specialties,6105,,867,,97,,87.5645438898451,,98.6278115716509,
201403,S08000020,All Specialties,6052,,751,,109,,88.960752609143,,98.4230324074074,
201404,S08000020,All Specialties,6091,,811,,99,,88.2497826716894,,98.5859162976718,
201405,S08000020,All Specialties,6755,,891,,111,,88.3468480251112,,98.5690344205234,
201406,S08000020,All Specialties,6393,,771,,116,,89.2378559463987,,98.4065934065934,
201407,S08000020,All Specialties,5849,,740,,108,,88.7691607224161,,98.387337613857,
201408,S08000020,All Specialties,5607,,755,,99,,88.1326626846903,,98.4677294536449,
201409,S08000020,All Specialties,6221,,677,,92,,90.1855610321832,,98.6838340486409,
201410,S08000020,All Specialties,5964,,812,,59,,88.0165289256198,,99.1367959034382,
201411,S08000020,All Specialties,6189,,1212,,111,,83.6238346169437,,98.5223642172524,
201412,S08000020,All Specialties,5255,,938,,77,,84.8538672694978,,98.7719298245614,
201501,S08000020,All Specialties,5967,,1102,,100,,84.4108077521573,,98.6051053145488,
201502,S08000020,All Specialties,5948,,1124,,123,,84.106334841629,,98.2904794996525,
201503,S08000020,All Specialties,6476,,1265,,137,,83.6584420617491,,98.2609799441483,
201504,S08000020,All Specialties,5912,,1293,,130,,82.0541290770298,,98.227675528289,
201505,S08000020,All Specialties,6022,,1312,,106,,82.1107172075266,,98.5752688172043,
201506,S08000020,All Specialties,6346,,1371,,148,,82.2340287676558,,98.1182453909727,
201507,S08000020,All Specialties,5687,,1297,,83,,81.4289805269187,,98.8255270977784,
201508,S08000020,All Specialties,5736,,1473,,80,,79.5672076570953,,98.9024557552476,
201509,S08000020,All Specialties,5588,,1725,,62,,76.4118692738958,,99.1593220338983,
201510,S08000020,All Specialties,5521,,2130,,115,,72.1605018951771,,98.51918619624,
201511,S08000020,All Specialties,5924,,1971,,158,,75.0348321722609,,98.0379982615174,
201512,S08000020,All Specialties,5925,,1445,,145,,80.393487109905,,98.0705256154358,
201601,S08000020,All Specialties,5185,,1400,,145,,78.7395596051633,,97.8454680534918,
201602,S08000020,All Specialties,5880,,1538,,151,,79.2666486923699,,98.0050204782666,
201603,S08000020,All Specialties,5692,,1449,,145,,79.7087242683098,,98.0098819654131,
201604,S08000020,All Specialties,5667,,1445,,132,,79.6822272215973,,98.1778023191607,
201605,S08000020,All Specialties,5728,,1418,,95,,80.1567310383431,,98.6880265156746,
201606,S08000020,All Specialties,5641,,1372,,127,,80.4363325253101,,98.2212885154062,
201607,S08000020,All Specialties,4180,,1376,,58,,75.2339812814975,,98.9668685429284,
201608,S08000020,All Specialties,5671,,1795,,160,,75.9576747923922,,97.901914503016,
201609,S08000020,All Specialties,5337,,1814,,157,,74.6329184729408,,97.8516694033935,
201610,S08000020,All Specialties,4720,,1905,,148,,71.2452830188679,,97.814853093164,
201611,S08000020,All Specialties,5705,,2151,,216,,72.6196537678208,,97.3240832507433,
201612,S08000020,All Specialties,5273,,1542,,76,,77.3734409391049,,98.8971121753011,
201701,S08000020,All Specialties,5149,,1688,,138,,75.310808834284,,98.0215053763441,
201702,S08000020,All Specialties,5220,,1693,,110,,75.5099088673514,,98.4337177844226,
201703,S08000020,All Specialties,5656,,1936,,131,,74.4994731296101,,98.3037679658164,
201704,S08000020,All Specialties,4017,,1551,,97,,72.1443965517241,,98.2877316857899,
201705,S08000020,All Specialties,5124,,1999,,187,,71.9359820300435,,97.4418604651163,
201706,S08000020,All Specialties,4857,,1660,,108,,74.5281571275127,,98.3698113207547,
201707,S08000020,All Specialties,3949,,1581,,114,,71.4104882459313,,97.9801559177888,
201708,S08000020,All Specialties,5044,,2279,,116,,68.8788747780964,,98.440650625084,
201709,S08000020,All Specialties,4176,,2095,,94,,66.5922500398661,,98.5231736056559,
201710,S08000020,All Specialties,3986,,2103,,142,,65.4623090819511,,97.7210720590595,
201711,S08000020,All Specialties,5028,,2937,,225,,63.1261770244821,,97.2527472527473,
201712,S08000020,All Specialties,4226,,2032,,170,,67.5295621604346,,97.3553204729309,
201801,S08000020,All Specialties,4845,,2564,,209,,65.3934404103118,,97.2564977684432,
201802,S08000020,All Specialties,4455,,2292,,170,,66.0293463761672,,97.5422871186931,
201803,S08000020,All Specialties,4722,,2487,,202,,65.5014565126925,,97.2743219538524,
201804,S08000020,All Specialties,4404,,2251,,204,,66.175807663411,,97.0258055110074,
201805,S08000020,All Specialties,5256,,2397,,251,,68.6789494315954,,96.8243927125506,
201806,S08000020,All Specialties,4549,,2253,,179,,66.8773890032343,,97.4358974358974,
201807,S08000020,All Specialties,4305,,1892,,166,,69.4690979506213,,97.3911676881974,
201808,S08000020,All Specialties,4630,,2413,,194,,65.7390316626438,,97.3193312145917,
201809,S08000020,All Specialties,4077,,2252,,179,,64.4177595196714,,97.2495390288875,
201810,S08000020,All Specialties,4836,,2645,,216,,64.6437642026467,,97.1937118357802,
201811,S08000020,All Specialties,4607,,2685,,246,,63.1788261108064,,96.7365348898912,
201812,S08000020,All Specialties,4025,,2091,,164,,65.8109875735775,,97.3885350318471,
201901,S08000020,All Specialties,4444,,2653,,198,,62.6180076088488,,97.2858122001371,
201902,S08000020,All Specialties,4345,,2684,,162,,61.8153364632238,,97.747183979975,
201903,S08000020,All Specialties,4676,,2908,,190,,61.6561181434599,,97.5559557499357,
201904,S08000020,All Specialties,4820,,2665,,234,,64.3954575818303,,96.9685192382433,
201905,S08000020,All Specialties,5093,,2641,,221,,65.8520817170934,,97.2218730358265,
201906,S08000020,All Specialties,4981,,2065,,216,,70.6925915413,,97.0256127788488,
201907,S08000020,All Specialties,5009,,1972,,188,,71.7518980088813,,97.3775979913516,
201908,S08000020,All Specialties,5191,,2545,,160,,67.1018614270941,,97.9736575481256,
201909,S08000020,All Specialties,5362,,2836,,225,,65.4061966333252,,97.3287427282441,
201910,S08000020,All Specialties,5367,,2371,,200,,69.3590074954769,,97.4804736709499,
201911,S08000020,All Specialties,5265,,2502,,227,,67.7867902665122,,97.1603702777083,
201912,S08000020,All Specialties,4975,,1696,,140,,74.5765252585819,,97.9445015416238,
202001,S08000020,All Specialties,5856,,2198,,213,,72.7092128135088,,97.4234909882666,
202002,S08000020,All Specialties,5264,,2125,,184,,71.241033969414,,97.5703155948765,
202003,S08000020,All Specialties,,:,,:,,:,,:,,:
202004,S08000020,All Specialties,,:,,:,,:,,:,,:
202005,S08000020,All Specialties,,:,,:,,:,,:,,:
202006,S08000020,All Specialties,,:,,:,,:,,:,,:
202007,S08000020,All Specialties,,:,,:,,:,,:,,:
202008,S08000020,All Specialties,,:,,:,,:,,:,,:
202009,S08000020,All Specialties,,:,,:,,:,,:,,:
202010,S08000020,All Specialties,,:,,:,,:,,:,,:
202011,S08000020,All Specialties,,:,,:,,:,,:,,:
202012,S08000020,All Specialties,,:,,:,,:,,:,,:
202101,S08000020,All Specialties,,:,,:,,:,,:,,:
202102,S08000020,All Specialties,,:,,:,,:,,:,,:
202103,S08000020,All Specialties,,:,,:,,:,,:,,:
202104,S08000020,All Specialties,,:,,:,,:,,:,,:
202105,S08000020,All Specialties,,:,,:,,:,,:,,:
202106,S08000020,All Specialties,,:,,:,,:,,:,,:
202107,S08000020,All Specialties,,:,,:,,:,,:,,:
202108,S08000020,All Specialties,,:,,:,,:,,:,,:
202109,S08000020,All Specialties,,:,,:,,:,,:,,:
201101,S08000022,All Specialties,2760,,386,,1497,,87.730451366815,,67.7579151410726,
201102,S08000022,All Specialties,2684,,458,,1461,,85.4232972628899,,68.2598305452965,
201103,S08000022,All Specialties,2899,,514,,1633,,84.9399355405801,,67.6377328577091,
201104,S08000022,All Specialties,2395,,400,,1395,,85.6887298747764,,66.7064439140811,
201105,S08000022,All Specialties,2558,,465,,1554,,84.6179292093946,,66.0476294516059,
201106,S08000022,All Specialties,5284,,278,,3194,,95.0017979144193,,63.5221562357241,
201107,S08000022,All Specialties,4387,,144,,3144,,96.8218936217171,,59.0358306188925,
201108,S08000022,All Specialties,5084,,252,,3468,,95.2773613193403,,60.6088141753748,
201109,S08000022,All Specialties,5662,,412,,2687,,93.2169904511031,,69.3299851615112,
201110,S08000022,All Specialties,5185,,410,,2569,,92.6720285969616,,68.5325820676139,
201111,S08000022,All Specialties,6158,,520,,3026,,92.2132374962564,,68.8169826875515,
201112,S08000022,All Specialties,5042,,346,,2386,,93.5783221974759,,69.3079495755081,
201201,S08000022,All Specialties,5379,,420,,2363,,92.7573719606829,,71.0487625581965,
201202,S08000022,All Specialties,5525,,486,,2293,,91.9148228248212,,72.3868015414258,
201203,S08000022,All Specialties,5685,,303,,2376,,94.939879759519,,71.5925394548063,
201204,S08000022,All Specialties,5147,,260,,2263,,95.1914185315332,,70.4954367666232,
201205,S08000022,All Specialties,6165,,350,,2400,,94.6277820414428,,73.0790802019069,
201206,S08000022,All Specialties,5881,,277,,2170,,95.5017862942514,,73.9433237271854,
201207,S08000022,All Specialties,5874,,271,,2088,,95.5899104963385,,74.6386493380299,
201208,S08000022,All Specialties,6714,,304,,1475,,95.6682815616985,,82.6327563876133,
201209,S08000022,All Specialties,5708,,354,,1315,,94.1603431210821,,82.1743256066152,
201210,S08000022,All Specialties,6233,,364,,1320,,94.4823404577838,,83.3270178097764,
201211,S08000022,All Specialties,6503,,438,,1390,,93.6896700763579,,83.3153282919217,
201212,S08000022,All Specialties,5375,,360,,1127,,93.7227550130776,,83.5762168464005,
201301,S08000022,All Specialties,6101,,467,,1274,,92.8897685749086,,83.7541443509309,
201302,S08000022,All Specialties,5906,,454,,1224,,92.8616352201258,,83.8607594936709,
201303,S08000022,All Specialties,5780,,510,,1116,,91.8918918918919,,84.931136916014,
201304,S08000022,All Specialties,6293,,585,,1234,,91.4946205292236,,84.7879684418146,
201305,S08000022,All Specialties,6913,,565,,1291,,92.4445038780423,,85.2776827460372,
